eventDate ,eventID,occurrenceID ,decimalLatitude ,decimalLongitude ,eventTime ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Leptasterias arctica,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias arctica,Species,urn:lsid:marinespecies.org:taxname:369158,"Murdoch, 1885",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,biomass,Grams per 1000 square meter,392.808
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Lethasterias nanimensis,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Lethasterias nanimensis,Species,urn:lsid:marinespecies.org:taxname:254499,"Verrill, 1914",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Lethasterias,biomass,Grams per 1000 square meter,968.317
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Nymphon,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nymphon,Genus,urn:lsid:marinespecies.org:taxname:134591,"Fabricius, 1794",Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon,biomass,Grams per 1000 square meter,0.183
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Pagurus trigonocheirus,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,45.675
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Pandalus goniurus,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus goniurus,Species,urn:lsid:marinespecies.org:taxname:254483,"Stimpson, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,87.697
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Paramphithoe polyacantha,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Paramphithoe polyacantha,Species,urn:lsid:marinespecies.org:taxname:102154,"Murdoch, 1885",Animalia,Arthropoda,Malacostraca,Amphipoda,Paramphithoidae,Paramphithoe,biomass,Grams per 1000 square meter,1.827
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Plicifusus kroyeri,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Plicifusus kroyeri,Species,urn:lsid:marinespecies.org:taxname:491269,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Plicifusus,biomass,Grams per 1000 square meter,1.827
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Pododesmus macrochisma,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pododesmus macrochisma,Species,urn:lsid:marinespecies.org:taxname:758426,"Deshayes, 1839",Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Pododesmus,biomass,Grams per 1000 square meter,65.772
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Sclerocrangon boreas,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sclerocrangon boreas,Species,urn:lsid:marinespecies.org:taxname:107568,"Phipps, 1774",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sclerocrangon,biomass,Grams per 1000 square meter,120.583
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Sertularia robusta,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sertularia robusta,Species,urn:lsid:marinespecies.org:taxname:117923,"Clark, 1877",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,biomass,Grams per 1000 square meter,1.827
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Strongylocentrotus pallidus,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Strongylocentrotus pallidus,Species,urn:lsid:marinespecies.org:taxname:124324,"Sars G.O., 1872",Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,biomass,Grams per 1000 square meter,4019.428
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Styela rustica,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Styela rustica,Species,urn:lsid:marinespecies.org:taxname:103937,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,biomass,Grams per 1000 square meter,1.827
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Telmessus cheiragonus,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Telmessus cheiragonus,Species,urn:lsid:marinespecies.org:taxname:254360,"Tilesius, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,Telmessus,biomass,Grams per 1000 square meter,210.106
10/1/2023,SKQ202312S-DBO3.2,SKQ202312S-DBO3.2-Tritonia,68.247231,-167.138723,7:02:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tritonia,Genus,urn:lsid:marinespecies.org:taxname:138580,"Cuvier, 1797",Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,biomass,Grams per 1000 square meter,10.962
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Amicula vestita,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Amicula vestita,Species,urn:lsid:marinespecies.org:taxname:386339,"Pallas, 1788",Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Amicula,biomass,Grams per 1000 square meter,0.205
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Argis,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,638.958
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Balanus crenatus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Balanus crenatus,Species,urn:lsid:marinespecies.org:taxname:106215,"Bruguière, 1789",Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,biomass,Grams per 1000 square meter,20.545
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Boltenia echinata,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boltenia echinata,Species,urn:lsid:marinespecies.org:taxname:103814,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,biomass,Grams per 1000 square meter,6.164
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Brachiopoda,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Brachiopoda,Phylum,urn:lsid:marinespecies.org:taxname:1803,"Duméril, 1805",Animalia,Brachiopoda,NA,NA,NA,NA,biomass,Grams per 1000 square meter,1.027
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Chelyosoma macleayanum,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chelyosoma macleayanum,Species,urn:lsid:marinespecies.org:taxname:103740,"Broderip & Sowerby, 1830",Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Chionoecetes opilio,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,513.631
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Coryphella,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Coryphella,Genus,urn:lsid:marinespecies.org:taxname:138018,"J. E. Gray, 1850",Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Coryphella,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Crangon dalli,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Dendrobeania,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Dendrobeania,Genus,urn:lsid:marinespecies.org:taxname:110842,"Levinsen, 1909",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania,biomass,Grams per 1000 square meter,14.382
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Diastylis alaskensis,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Diastylis alaskensis,Species,urn:lsid:marinespecies.org:taxname:181923,"Calman, 1912",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Ericthonius,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ericthonius,Genus,urn:lsid:marinespecies.org:taxname:101567,"H. Milne Edwards, 1830",Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius,biomass,Grams per 1000 square meter,0.205
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Eualus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus,Genus,urn:lsid:marinespecies.org:taxname:106986,"Thallwitz, 1891",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,4.109
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Eualus gaimardii ,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,18.491
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Eucratea loricata,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eucratea loricata,Species,urn:lsid:marinespecies.org:taxname:111361,"Linnaeus, 1758",Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,biomass,Grams per 1000 square meter,22.6
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Gattyana amondseni,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana amondseni,Species,urn:lsid:marinespecies.org:taxname:130748,"Malmgren, 1867",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,biomass,Grams per 1000 square meter,4.109
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Gorgonocephalus eucnemis,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gorgonocephalus eucnemis,Species,urn:lsid:marinespecies.org:taxname:124969,"Müller & Troschel, 1842",Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,biomass,Grams per 1000 square meter,1390.914
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Halocynthia aurantium,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Halocynthia aurantium,Species,urn:lsid:marinespecies.org:taxname:250674,"Pallas, 1787",Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,biomass,Grams per 1000 square meter,1179.298
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Harmothoe imbricata,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Harmothoe imbricata,Species,urn:lsid:marinespecies.org:taxname:130769,"Linnaeus, 1767",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Henricia tumida,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Henricia tumida,Species,urn:lsid:marinespecies.org:taxname:369147,"Verrill, 1909",Animalia,Echinodermata,Asteroidea,Spinulosida,Echisteridae,Henricia,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Heteropora,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Heteropora,Genus,urn:lsid:marinespecies.org:taxname:248342  ,"de Blainville, 1830",Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Heteroporidae,Heteropora,biomass,Grams per 1000 square meter,4.109
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Hiatella arctica,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hiatella arctica,Species,urn:lsid:marinespecies.org:taxname:140103,"Linnaeus, 1767",Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,biomass,Grams per 1000 square meter,8.218
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Hyas coarctatus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas coarctatus,Species,urn:lsid:marinespecies.org:taxname:107323,"Leach, 1815",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,biomass,Grams per 1000 square meter,0.205
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Hydrozoa,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hydrozoa,Class,urn:lsid:marinespecies.org:taxname:1337,"Owen, 1843",Animalia,Cnidaria,Hydrozoa,NA,NA,NA,biomass,Grams per 1000 square meter,10.273
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Labidochirus splendescens,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Labidochirus splendescens,Species,urn:lsid:marinespecies.org:taxname:248348,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,biomass,Grams per 1000 square meter,49.309
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Nereis pelagica,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nereis pelagica,Species,urn:lsid:marinespecies.org:taxname:130404,"Linnaeus, 1758",Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Onchidiopsis,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Onchidiopsis,Genus,urn:lsid:marinespecies.org:taxname:138628,"Bergh, 1853",Animalia,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Onchidiopsis,biomass,Grams per 1000 square meter,154.089
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Ophiopholis aculeata,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiopholis aculeata,Species,urn:lsid:marinespecies.org:taxname:125125,"Linnaeus, 1767",Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiopholidae,Ophiopholis,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Pagurus trigonocheirus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,6.164
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Pandalus goniurus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus goniurus,Species,urn:lsid:marinespecies.org:taxname:254483,"Stimpson, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,119.162
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Plicifusus kroyeri,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Plicifusus kroyeri,Species,urn:lsid:marinespecies.org:taxname:491269,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Plicifusus,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Quasimelita formosa,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Quasimelita formosa,Species,urn:lsid:marinespecies.org:taxname:423709,"Murdoch, 1885",Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Quasimelita,biomass,Grams per 1000 square meter,2.055
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Sclerocrangon boreas,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sclerocrangon boreas,Species,urn:lsid:marinespecies.org:taxname:107568,"Phipps, 1774",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sclerocrangon,biomass,Grams per 1000 square meter,47.254
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Sertularia robusta,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sertularia robusta,Species,urn:lsid:marinespecies.org:taxname:117923,"Clark, 1877",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,biomass,Grams per 1000 square meter,8.218
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Spirontocaris,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Spirontocaris,Genus,urn:lsid:marinespecies.org:taxname:106994,"Spence Bate, 1888",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,biomass,Grams per 1000 square meter,16.436
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Stenosemus albus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stenosemus albus,Species,urn:lsid:marinespecies.org:taxname:247773,"Linnaeus, 1767",Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenosemus,biomass,Grams per 1000 square meter,0.205
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Strongylocentrotus pallidus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Strongylocentrotus pallidus,Species,urn:lsid:marinespecies.org:taxname:124324,"Sars G.O., 1872",Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,biomass,Grams per 1000 square meter,1633.348
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Styela rustica,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Styela rustica,Species,urn:lsid:marinespecies.org:taxname:103937,"Linnaeus, 1767",Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,biomass,Grams per 1000 square meter,10.273
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Syllidae,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Syllidae,Family,urn:lsid:marinespecies.org:taxname:948,"Grube, 1850",Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,biomass,Grams per 1000 square meter,0.205
10/1/2023,SKQ202312S-DBO3.4,SKQ202312S-DBO3.4-Tachyrhynchus erosus,68.137996,-167.492373,17:03:18,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tachyrhynchus erosus,Species,urn:lsid:marinespecies.org:taxname:196391,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Caenogastropoda,Turritellidae,Tachyrhynchus,biomass,Grams per 1000 square meter,1.027
,,,,,,,,,,,,,,,,,,,,
9/15/2023,SKQ202312S-DBO1.2,SKQ202312S-DBO1.2-Admete solida,62.048664,-175.198946,11:30:48,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Admete solida,Species,urn:lsid:marinespecies.org:taxname:576338,"Aurivillius, 1885",Animalia,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,abundance,Individuals per 1000 square meter,4.878
9/15/2023,SKQ202312S-DBO1.2,SKQ202312S-DBO1.2-Amphipoda,62.048664,-175.198946,11:30:48,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Amphipoda,Order,urn:lsid:marinespecies.org:taxname:1135,"Latreille, 1816",Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,abundance,Individuals per 1000 square meter,3.658
9/15/2023,SKQ202312S-DBO1.2,SKQ202312S-DBO1.2-Anonyx,62.048664,-175.198946,11:30:48,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,abundance,Individuals per 1000 square meter,1.219
9/15/2023,SKQ202312S-DBO1.2,SKQ202312S-DBO1.2-Buccinum ciliatum,62.048664,-175.198946,11:30:48,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum ciliatum,Species,urn:lsid:marinespecies.org:taxname:138860,"O. Fabricius, 1780",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,7.317
9/15/2023,SKQ202312S-DBO1.2,SKQ202312S-DBO1.2-Buccinum plectrum,62.048664,-175.198946,11:30:48,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum plectrum,Species,urn:lsid:marinespecies.org:taxname:160127,"W. Stimpson, 1865",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,abundance,Individuals per 1000 square meter,6.097
