samp_name,samp_category,neg_cont_type,pos_cont_type,materialSampleID,sample_derived_from,sample_composed_of,rel_cont_id,biological_rep_relation,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,verbatimSRS,geo_loc_name,eventDate,eventDurationValue,verbatimEventDate,verbatimEventTime,env_broad_scale,env_local_scale,env_medium,habitat_natural_artificial_0_1,samp_collect_method,samp_collect_device,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,samp_store_dur,samp_store_loc,dna_store_loc,samp_store_method_additional,samp_mat_process,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prepped_samp_store_dur,prep_method_additional,date_ext,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration,concentration_unit,concentration_method,ratioOfAbsorbance260_280,pool_dna_num,nucl_acid_ext_method_additional,assay_name,minimumDepthInMeters,maximumDepthInMeters,tot_depth_water_col,temp,chlorophyll,salinity,diss_oxygen,diss_oxygen_unit,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,pressure,pressure_unit,silicate,silicate_unit,cruise_id,station_id,ctd_cast_number,ctd_bottle_number,replicate_number,extract_id,extract_plate,extract_well,collection_depth
e04258,sample,not applicable,not applicable,E1877.SKQ23-12S,E1877.SKQ23-12S,not applicable,,not applicable,-174.67402,62.19452,174° 40.410' W,62° 11.695' N,degrees minutes seconds,WGS84,USA: Bering Sea,2023-09-14T13:34:00Z,T0S/T1S,9/14/2023,5:34,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,T1H,Sikuliaq,OME -80 Freezer,Stored in a 1 L brown Nalgene bottle,Water samples were collected from the niskin into 1 L bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P236DT10H26M,2 mL of 96% molecular grade ethanol used for preservation.,5/8/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,4.16,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s | marver1,65.929,66.929,71,-1.5216,0.0832,31.837,280.045,mmol/kg,13,µmol/L,0.04,µmol/L,2.77,µmol/L,1.905,µmol/L,67.589,dbar,41.1,µmol/L,SKQ23 EcoFOCI DBO,M8,1,1,1,e04258,35_2024,F8,67.7
e04467,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.672375,71.500098,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/20/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M1D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.7,,,1,e04467,41_2024,E2,78
e04468,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.672375,71.500098,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/20/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M1D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.7,,,1,e04468,41_2024,F2,30
e04469,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.672375,71.500098,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/20/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M1D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.7,,,1,e04469,41_2024,G2,10
e04470,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.838767,71.57811,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/21/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M0D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.9,,,1,e04470,41_2024,H2,61
e04471,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.838767,71.57811,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/21/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M0D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.9,,,1,e04471,41_2024,A3,30
e04472,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-157.838767,71.57811,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/21/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y3M0D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,DBO 5.9,,,1,e04472,41_2024,B3,10
e04473,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.909483,67.499117,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M27D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 4,,,1,e04473,41_2024,C3,45
e04474,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.909483,67.499117,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M27D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 4,,,1,e04474,41_2024,D3,30
e04475,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.909483,67.499117,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M27D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 4,,,1,e04475,41_2024,E3,10
e04476,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.910833,67.331183,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M27D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 3,,,1,e04476,41_2024,F3,44
e04477,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.910833,67.331183,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M27D,2 mL of 96% molecular grade ethanol used for preservation.,11/19/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 3,,,1,e04477,41_2024,G3,30
e04478,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.910833,67.331183,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M21D,2 mL of 96% molecular grade ethanol used for preservation.,11/13/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,13.4,ng/µl,Qubit Fluorometer v.4 dsDNA high sensitivity kit,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 3,,,1,e04478,41_2024,H3,10
e04479,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.813017,67.049383,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M21D,2 mL of 96% molecular grade ethanol used for preservation.,11/13/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 2,,,1,e04479,41_2024,A4,41
e04480,sample,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,-168.813017,67.049383,not applicable,not applicable,not applicable,not applicable,Pacific Ocean: Northern Bering Sea; Pacific Ocean: Chukchi Sea,8/24/2024,not applicable,not applicable,not applicable,oceanic epipelagic zone biome [ENVO:01000035],marine photic zone [ENVO:00000209],ocean water [ENVO:00002149],0,https://zenodo.org/records/11398179,Niskin Bottle,1000,mL,ambient temperature,not applicable,unknown,Sikuliaq,ABL -20 Freezer,unknown,Water samples were filtered through a 0.22 micron sterivex filter using a peristaltic pump with tubing attached to the outlet end of the sterivex.,1,not applicable,missing: not collected,not applicable,not applicable,not applicable,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,P0Y2M21D,2 mL of 96% molecular grade ethanol used for preservation.,11/13/2024,1000,mL,physical | enzymatic | thermal,column-based,https://zenodo.org/records/14902117,Qiagen DNeasy Blood and Tissue Kit,"Modified for sterivex, reagent volume altered",0,not applicable,unknown,not applicable,not applicable ,not applicable,1,Extractions completed in a Biosafety Cabinet for sterility purposes. ,mifish-u-12s ,,,,,,,,,,,,,,,,,,,,,SKQ24 EcoFOCI DBO,UTN 2,,,1,e04480,41_2024,B4,30
